,MIA,SAS,CHA,LAC,BKN,IND,NOP,DAL,HOU,MEM,DEN,UTA,LAL,CHI,BOS,WAS,MIL,OKC,ORL,GSW,TOR,SAC,POR,CLE,DET,PHI,MIN,NYK,PHX,ATL,CJ McCollum_in,CJ McCollum_not_in,Nikola Jokic_in,Nikola Jokic_not_in,Carmelo Anthony_in,Carmelo Anthony_not_in,Isaiah Thomas_in,Isaiah Thomas_not_in,Jamal Murray_in,Jamal Murray_not_in,Jrue Holiday_in,Jrue Holiday_not_in,Hassan Whiteside_in,Hassan Whiteside_not_in,Stephen Curry_in,Stephen Curry_not_in,Blake Griffin_in,Blake Griffin_not_in,Klay Thompson_in,Klay Thompson_not_in,Aaron Gordon_in,Aaron Gordon_not_in,JJ Redick_in,JJ Redick_not_in,Bojan Bogdanovic_in,Bojan Bogdanovic_not_in,Brook Lopez_in,Brook Lopez_not_in,Kemba Walker_in,Kemba Walker_not_in,DeMarcus Cousins_in,DeMarcus Cousins_not_in,Dario Saric_in,Dario Saric_not_in,Damian Lillard_in,Damian Lillard_not_in,Kyrie Irving_in,Kyrie Irving_not_in,Russell Westbrook_in,Russell Westbrook_not_in,DeMar DeRozan_in,DeMar DeRozan_not_in,Marc Gasol_in,Marc Gasol_not_in,John Wall_in,John Wall_not_in,Jordan Clarkson_in,Jordan Clarkson_not_in,Andre Drummond_in,Andre Drummond_not_in,LeBron James_in,LeBron James_not_in,Kristaps Porzingis_in,Kristaps Porzingis_not_in,Jeff Teague_in,Jeff Teague_not_in,LaMarcus Aldridge_in,LaMarcus Aldridge_not_in,Anthony Davis_in,Anthony Davis_not_in,Paul George_in,Paul George_not_in,Giannis Antetokounmpo_in,Giannis Antetokounmpo_not_in,Karl-Anthony Towns_in,Karl-Anthony Towns_not_in,Chris Paul_in,Chris Paul_not_in,Serge Ibaka_in,Serge Ibaka_not_in,James Harden_in,James Harden_not_in,Tim Hardaway Jr._in,Tim Hardaway Jr._not_in,Dennis Schroder_in,Dennis Schroder_not_in,Devin Booker_in,Devin Booker_not_in,Dwight Howard_in,Dwight Howard_not_in,Tobias Harris_in,Tobias Harris_not_in,Eric Bledsoe_in,Eric Bledsoe_not_in,Julius Randle_in,Julius Randle_not_in,Goran Dragic_in,Goran Dragic_not_in,Harrison Barnes_in,Harrison Barnes_not_in,Otto Porter Jr._in,Otto Porter Jr._not_in,Bradley Beal_in,Bradley Beal_not_in,Jimmy Butler_in,Jimmy Butler_not_in,Kevin Love_in,Kevin Love_not_in,Nikola Vucevic_in,Nikola Vucevic_not_in,Victor Oladipo_in,Victor Oladipo_not_in,Lou Williams_in,Lou Williams_not_in,TJ Warren_in,TJ Warren_not_in,Eric Gordon_in,Eric Gordon_not_in,Andrew Wiggins_in,Andrew Wiggins_not_in,Kyle Lowry_in,Kyle Lowry_not_in,Kevin Durant_in,Kevin Durant_not_in,Myles Turner_in,Myles Turner_not_in,Kawhi Leonard_in,Kawhi Leonard_not_in,Evan Fournier_in,Evan Fournier_not_in,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,OCT,NOV,DEC,JAN,FEB,MAR,APR,Continuous Win,Continuous Loss,Start Date,Christmas,label
1690,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,17.0,,23.0,,25.0,,0.0,,17.0,,,,,,,,0.0,,10.0,,,,,,,,,,,,,,,,25.0,,,,0.0,,,,20.0,,44.0,,,,,,,,,,,,,,17.0,,,,0.0,,,17.0,,,,,,,,,,,,,,,,,,,0.0,,,23.0,,,31.0,,,,,,,,10.0,,,,0.0,,20.0,1.0,,,,,,,,,,,1.0,,,0,3,False,False,6630
1691,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,22.0,,,,,17.0,23.0,,,25.0,,0.0,,17.0,,,,,,,0.0,,,10.0,,,,,,,,,,,,,,,25.0,,,,,0.0,,,,20.0,44.0,,,,,,,,,,,,,,,17.0,,,,0.0,,,,17.0,,,,,,,,,,,,,,,,,,0.0,,,,23.0,,31.0,,,,,,,,10.0,,,,0.0,,20.0,1.0,,,,,,,,,,,1.0,,,1,1,False,False,13345
1692,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,22.0,,,,17.0,,23.0,,25.0,,0.0,17.0,,,,,,,,,0.0,10.0,,,,,,,,,,,,,,,,,25.0,,,0.0,,,,,20.0,,44.0,,,,,,,,,,,,,17.0,,,,,0.0,,,,17.0,,,,,,,,,,,,,,,,,,0.0,,,,23.0,,31.0,,,,,,,,10.0,,,,0.0,,20.0,1.0,,,,,,,,,,,1.0,,,3,6,False,False,16395
1693,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,22.0,,,17.0,,,23.0,25.0,,,0.0,,17.0,,,,,,,,0.0,,10.0,,,,,,,,,,,,,,,,25.0,,,,0.0,,,,20.0,,44.0,,,,,,,,,,,,,,17.0,,,0.0,,,,,17.0,,,,,,,,,,,,,,,,,,0.0,,,,23.0,31.0,,,,,,,,10.0,,,,,0.0,,20.0,1.0,,,,,,,,,,,1.0,,,2,5,False,False,19267
1694,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,21.0,,0.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,25.0,,,,,,,,,,,,,,12.0,,,,,,33.0,32.0,,,29.0,,25.0,,10.0,,27.0,,,23.0,,,,,,,,18.0,,,,,,,11.0,,,,,,18.0,,,,,,,,,,,,6.0,,16.0,,12.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,3,0,False,False,6436
1695,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,21.0,0.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,25.0,,,,,,,,,,,,,,12.0,,,,,33.0,,,32.0,,29.0,,25.0,,10.0,,27.0,,,,23.0,,,,,,,,18.0,,,,,,11.0,,,,,,18.0,,,,,,,,,,,,6.0,,16.0,,12.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,3,0,False,False,55244
1696,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,21.0,,0.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,25.0,,,,,,,,,,,,,12.0,,,,,,,33.0,,32.0,29.0,,25.0,,,10.0,27.0,,,,,23.0,,,,,,,,18.0,,,,,,11.0,,,,,18.0,,,,,,,,,,,,6.0,,16.0,,,12.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,8,0,False,False,18195
1697,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,21.0,,0.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,,,,,,,,,,,,,,,12.0,,,,,,33.0,,32.0,,29.0,,25.0,10.0,,,27.0,,,,23.0,,,,,,,,18.0,,,,,,11.0,,,,,,18.0,,,,,,,,,,,,6.0,,16.0,12.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,5,6,False,False,20590
1698,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,21.0,,0.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,25.0,,,,,,,,,,,,,,12.0,,,,,,33.0,,32.0,,29.0,,25.0,,10.0,,27.0,,,,23.0,,,,,,,,18.0,,,,,11.0,,,,,,,18.0,,,,,,,,,,,,6.0,,16.0,,12.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0,4,False,False,4306
1699,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,21.0,,,0.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,25.0,,,,,,,,,,,,,,12.0,,,,,,33.0,,32.0,,29.0,,25.0,,10.0,,27.0,,,,23.0,,,,,,,,18.0,,,,,,11.0,,,,,,18.0,,,,,,,,,,,,6.0,,16.0,,12.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1,2,False,False,12524
1700,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,22.0,,,,24.0,,,,,,21.0,,10.0,,22.0,,22.0,,16.0,,,,18.0,,20.0,,,23.0,,,0.0,,24.0,,39.0,,,,21.0,,27.0,,18.0,,0.0,,,,13.0,,,,0.0,,,,,,38.0,,25.0,,,,,,13.0,,14.0,,34.0,,9.0,,18.0,,0.0,17.0,,,10.0,,,,,,28.0,,,,14.0,,7.0,,,,,,,,30.0,,20.0,,14.0,,13.0,,,,22.0,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,1,2,False,False,4777
1701,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,22.0,,,,,24.0,,,,,,21.0,,10.0,22.0,,,22.0,16.0,,,,,18.0,,20.0,,,,23.0,,0.0,,24.0,39.0,,,,,21.0,,27.0,,18.0,,0.0,,,,13.0,,,,0.0,,,,,,38.0,,25.0,,,,,,13.0,,14.0,,34.0,,9.0,,18.0,,0.0,,17.0,,10.0,,,,,,28.0,,,,14.0,,7.0,,,,,,,,30.0,,20.0,,14.0,,13.0,,,,22.0,17.0,,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,3,1,False,False,32728
1702,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,24.0,,,,,,21.0,,10.0,,22.0,,22.0,,16.0,,,,18.0,20.0,,,,,23.0,,0.0,,24.0,,39.0,,,,21.0,,27.0,,18.0,,0.0,,,,13.0,,,,0.0,,,,,,38.0,,25.0,,,,,,13.0,,14.0,,34.0,,9.0,,18.0,,0.0,,17.0,,10.0,,,,,,28.0,,,,14.0,,7.0,,,,,,,30.0,,,20.0,,14.0,,13.0,,,,22.0,,17.0,13.0,,,,,,,,1.0,,,,,,,,,1.0,,,2,4,False,False,6284
1703,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,22.0,,,,24.0,,,,,,21.0,,10.0,,22.0,,22.0,,16.0,,,,18.0,,20.0,,,,23.0,,0.0,,24.0,,39.0,,,,21.0,,27.0,,18.0,,0.0,,,,13.0,,,,0.0,,,,,,38.0,,25.0,,,,,,13.0,,14.0,,34.0,,9.0,,18.0,,0.0,,17.0,10.0,,,,,,,28.0,,,,14.0,,7.0,,,,,,,,30.0,20.0,,,14.0,,13.0,,,,22.0,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,1,2,False,False,21499
1704,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,22.0,,,,24.0,,,,,21.0,,,10.0,,22.0,,22.0,,16.0,,,,18.0,,20.0,,,,23.0,0.0,,,24.0,,39.0,,,,21.0,,27.0,,18.0,,0.0,,,,13.0,,,,0.0,,,,,38.0,,,25.0,,,,,,13.0,,14.0,,34.0,,9.0,,18.0,,0.0,,17.0,,10.0,,,,,,28.0,,,,14.0,,7.0,,,,,,,,30.0,,20.0,,14.0,,13.0,,,,22.0,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,5,0,False,False,13676
1705,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,22.0,,,,24.0,,,,,,21.0,10.0,,,22.0,,22.0,,16.0,,,18.0,,,20.0,,,,23.0,,0.0,24.0,,,39.0,,,,21.0,,27.0,,18.0,,0.0,,,,13.0,,,,0.0,,,,,,38.0,,25.0,,,,,,13.0,,14.0,,34.0,,9.0,,18.0,,0.0,,17.0,,10.0,,,,,28.0,,,,,14.0,,7.0,,,,,,,,30.0,,20.0,,14.0,,13.0,,,,22.0,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,4,7,False,False,21135
1706,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,22.0,,,24.0,,,,,,,21.0,,10.0,,22.0,,22.0,,16.0,,,,18.0,,20.0,,,,23.0,,0.0,,24.0,,39.0,,,21.0,,,27.0,18.0,,,0.0,,,,13.0,,,,0.0,,,,,,38.0,25.0,,,,,,,13.0,,14.0,,34.0,,9.0,,18.0,,0.0,,17.0,,10.0,,,,,,28.0,,,,14.0,,7.0,,,,,,,,30.0,,20.0,,14.0,,13.0,,,,22.0,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,0,1,False,False,11375
1707,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,22.0,,,,24.0,,,,,,21.0,,10.0,,22.0,,22.0,,16.0,,,,18.0,,20.0,,,,23.0,,0.0,,24.0,,39.0,,,,21.0,,27.0,,18.0,,0.0,,,,13.0,,,,0.0,,,,,,38.0,,25.0,,,,,,13.0,,14.0,,34.0,,9.0,,18.0,0.0,,,17.0,,10.0,,,,,,28.0,,,,14.0,,7.0,,,,,,,,30.0,,20.0,14.0,,,13.0,,,,22.0,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,3,6,False,False,7423
1708,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,22.0,,,,24.0,,,,,,21.0,,10.0,,22.0,,22.0,,16.0,,,,18.0,,20.0,,,,23.0,,0.0,,24.0,,39.0,,,,21.0,,27.0,,18.0,,0.0,,,,13.0,,,,0.0,,,,,,38.0,,25.0,,,,,13.0,,,14.0,34.0,,,9.0,,18.0,,0.0,,17.0,,10.0,,,,,,28.0,,,,14.0,,7.0,,,,,,,,30.0,,20.0,,14.0,13.0,,,,,22.0,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,9,0,False,False,7181
1709,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,22.0,,,,24.0,,,,,,21.0,,10.0,,22.0,,22.0,,16.0,,,,18.0,,20.0,,,,23.0,,0.0,,24.0,,39.0,,,,21.0,27.0,,,18.0,,0.0,,,,13.0,,,,0.0,,,,,,38.0,,25.0,,,,,,13.0,14.0,,,34.0,,9.0,,18.0,,0.0,,17.0,,10.0,,,,,,28.0,,,,14.0,,7.0,,,,,,,,30.0,,20.0,,14.0,,13.0,,,22.0,,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,6,2,False,False,5527
1710,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,22.0,,,,24.0,,,,,,21.0,,10.0,,22.0,,22.0,,16.0,,,,18.0,,20.0,,,,23.0,,0.0,,24.0,,39.0,,,,21.0,,27.0,,18.0,0.0,,,,,13.0,,,0.0,,,,,,,38.0,,25.0,,,,,,13.0,,14.0,,34.0,9.0,,,18.0,,0.0,,17.0,,10.0,,,,,,28.0,,,14.0,,7.0,,,,,,,,,30.0,,20.0,,14.0,,13.0,,,,22.0,,17.0,,13.0,,,,,,,1.0,,,,,,,,,1.0,,,1,7,False,False,7010
1711,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,23.0,,,,,3.0,17.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,15.0,,,35.0,,,,,,,,,,,,,,,,,14.0,,,20.0,,,,,,,,,,15.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,4,0,False,False,17379
1712,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,23.0,,,3.0,,,17.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,15.0,35.0,,,,,,,,,,,,,,,,,,,14.0,20.0,,,,,,,,,,15.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,0,1,False,False,24710
1713,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,19.0,,,,,,,,,,17.0,,,,17.0,0.0,,,14.0,,,,,,20.0,,,,19.0,,,,,,23.0,,,,,,0.0,,14.0,,,,37.0,0.0,,,,,,,,,28.0,,,,,,,,,,,37.0,,,,,,,22.0,,21.0,,,,,,,,,,22.0,,36.0,,,,0.0,0.0,,,,,19.0,,,,,,,,,,50.0,,,,,13.0,,,,,1.0,,,,,,,,1.0,,,0,8,False,False,10514
1714,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,19.0,,,,,,,,,,17.0,,,,17.0,,0.0,,14.0,,,,,,20.0,,,,19.0,,,,,,23.0,,,,,0.0,,14.0,,,,37.0,,,0.0,,,,,,,,28.0,,,,,,,,,,,,37.0,,,,,,22.0,,21.0,,,,,,,,,22.0,,36.0,,,,0.0,,,0.0,,,,19.0,,,,,,,,,,50.0,,,,,,13.0,,,,1.0,,,,,,,,1.0,,,4,0,False,False,38706
1715,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,29.0,,30.0,,,,7.0,,26.0,,24.0,,16.0,,,,,,,,,,,14.0,,,6.0,,,,0.0,,,,44.0,,33.0,,,,7.0,,10.0,,0.0,,9.0,,,,32.0,,,,20.0,,0.0,,42.0,,,,36.0,,10.0,,19.0,,20.0,,28.0,,,,,,28.0,,,,,,27.0,,23.0,,18.0,,18.0,,15.0,,18.0,,24.0,,0.0,,,25.0,,,,,5.0,,0.0,,8.0,,20.0,,,11.0,,,0.0,,,,,,,1.0,,,,,,,1.0,,,3,2,False,False,4171
1716,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,29.0,,30.0,,,,7.0,,26.0,,24.0,,16.0,,,,,,,,,,,,14.0,,6.0,,,,0.0,,,,44.0,33.0,,,,,7.0,,10.0,,0.0,,9.0,,,,32.0,,,,20.0,,0.0,,42.0,,,,36.0,,10.0,,19.0,,20.0,,28.0,,,,,,28.0,,,,,,27.0,,23.0,,18.0,,18.0,,15.0,,18.0,,24.0,,0.0,,,,25.0,,,,5.0,,0.0,,8.0,,20.0,,,,11.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,1,3,False,False,24013
1717,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,29.0,,30.0,,,,7.0,,26.0,,24.0,,16.0,,,,,,,,,,,,14.0,,6.0,,,,0.0,,,,44.0,,33.0,,,,7.0,,10.0,0.0,,,9.0,,,,32.0,,,,20.0,,0.0,,42.0,,,,36.0,,10.0,,19.0,,20.0,,28.0,,,,,,28.0,,,,,,27.0,,23.0,,18.0,,18.0,15.0,,18.0,,,24.0,,0.0,,,,25.0,,,,5.0,,0.0,,8.0,,20.0,,,,11.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,3,0,False,False,5677
1718,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,29.0,,30.0,,,7.0,,,26.0,,24.0,,16.0,,,,,,,,,,,,14.0,6.0,,,,,0.0,,,,44.0,,33.0,,,,7.0,,10.0,,0.0,,9.0,,,,32.0,,,,20.0,,0.0,,42.0,,,,36.0,,10.0,,19.0,,20.0,,28.0,,,,,,28.0,,,,,,27.0,23.0,,,18.0,18.0,,,15.0,,18.0,,24.0,,0.0,,,,25.0,,,,5.0,,0.0,,8.0,,20.0,,,,11.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,0,5,False,False,17370
1719,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,29.0,,30.0,,,,7.0,,26.0,,24.0,,16.0,,,,,,,,,,,,14.0,,6.0,,,,0.0,,,,44.0,,33.0,,,,7.0,,10.0,,0.0,,9.0,,,,32.0,,,,20.0,,0.0,,42.0,,,,36.0,,10.0,,19.0,,20.0,,28.0,,,,,28.0,,,,,,,27.0,,23.0,,18.0,,18.0,,15.0,,18.0,,24.0,,0.0,,,,25.0,,,5.0,,,0.0,,8.0,,20.0,,,,11.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,3,7,False,False,3875
1720,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,30.0,,,,7.0,,26.0,24.0,,16.0,,,,,,,,,,,,,14.0,,6.0,,,0.0,,,,,44.0,,33.0,,,,7.0,,10.0,,0.0,,9.0,,,,32.0,,,,20.0,,0.0,42.0,,,,,36.0,,10.0,,19.0,,20.0,,28.0,,,,,,28.0,,,,,,27.0,,23.0,18.0,,,18.0,,15.0,,18.0,,24.0,,0.0,,,,25.0,,,,5.0,,0.0,,8.0,,20.0,,,,11.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,3,8,False,False,14593
1721,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,29.0,,30.0,,,,7.0,,26.0,,24.0,,16.0,,,,,,,,,,,,14.0,,6.0,,,,0.0,,,,44.0,,33.0,,,7.0,,,10.0,,0.0,,9.0,,,,32.0,,,,20.0,,0.0,,42.0,,,36.0,,,10.0,,19.0,20.0,,,28.0,,,,,,28.0,,,,,27.0,,,23.0,,18.0,,18.0,,15.0,,18.0,,24.0,,0.0,,,,25.0,,,,5.0,,0.0,,8.0,20.0,,,,,11.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,7,1,False,False,21807
1722,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,29.0,,30.0,,,,7.0,,26.0,,24.0,,16.0,,,,,,,,,,,,14.0,,6.0,,,,0.0,,,,44.0,,33.0,,,,7.0,,10.0,,0.0,,9.0,,,,32.0,,,20.0,,,0.0,,42.0,,,,36.0,10.0,,19.0,,,20.0,28.0,,,,,,,28.0,,,,,,27.0,,23.0,,18.0,,18.0,,15.0,,18.0,24.0,,,0.0,,,,25.0,,,,5.0,0.0,,8.0,,,20.0,,,,11.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,10,0,False,False,19948
1723,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,29.0,,,30.0,,,,7.0,,26.0,,24.0,,16.0,,,,,,,,,,,,14.0,,6.0,,,,0.0,,,44.0,,,33.0,,,,7.0,,10.0,,0.0,,9.0,,,,32.0,,,,20.0,,0.0,,42.0,,,,36.0,,10.0,,19.0,,20.0,,28.0,,,,,,28.0,,,,,,27.0,,23.0,,18.0,,18.0,,15.0,,18.0,,24.0,,0.0,,,,25.0,,,,5.0,,0.0,,8.0,,20.0,,,,11.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,4,0,False,False,7404
1724,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,29.0,30.0,,,,,7.0,26.0,,,24.0,,16.0,,,,,,,,,,,,14.0,,6.0,,,,0.0,,,,44.0,,33.0,,,,7.0,,10.0,,0.0,,9.0,,,,32.0,,,,20.0,0.0,,,42.0,,,,36.0,,10.0,,19.0,,20.0,,28.0,,,,,,28.0,,,,,,27.0,,23.0,,18.0,,18.0,,15.0,,18.0,,24.0,,0.0,,,,25.0,,,,5.0,,0.0,,8.0,,20.0,,,,11.0,0.0,,,,,,,,1.0,,,,,,,1.0,,,3,3,False,False,11946
1725,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,26.0,,,,,,17.0,,,,,,19.0,,,,,,,,9.0,,,,,,8.0,,,,,,,,24.0,,18.0,,,,,,,,,,,,,,,,0.0,,18.0,,,,,,,,,,18.0,,,,,,,,23.0,,,,27.0,,,,,,,,18.0,,30.0,19.0,,,,,,,10.0,,,,19.0,,,,,,27.0,,,,21.0,,,,,,,,,,25.0,,,,,,1.0,,,,,,1.0,,,0,6,False,False,8407
1726,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,26.0,,,,,17.0,,,,,,,19.0,,,,,,,,9.0,,,,,8.0,,,,,,,,,24.0,,18.0,,,,,,,,,,,,,,,,0.0,,18.0,,,,,,,,,,18.0,,,,,,,,23.0,,,,27.0,,,,,,,18.0,,,30.0,,19.0,,,,,,10.0,,,,19.0,,,,,,27.0,,,,21.0,,,,,,,,,,25.0,,,,,,1.0,,,,,,1.0,,,1,2,False,False,18324
1727,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,17.0,,,,,19.0,,,,,,,,,9.0,,,,,,8.0,,,,,,,,24.0,,18.0,,,,,,,,,,,,,,,,0.0,,18.0,,,,,,,,,,18.0,,,,,,,,23.0,,,,27.0,,,,,,,,18.0,30.0,,,19.0,,,,,,10.0,,,,19.0,,,,,,27.0,,,,21.0,,,,,,,,,,25.0,,,,,,1.0,,,,,,1.0,,,1,9,False,False,7630
1728,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,26.0,,,,,,17.0,,,,,,19.0,,,,,,,,9.0,,,,,,8.0,,,,,,,,24.0,,18.0,,,,,,,,,,,,,,,,0.0,,18.0,,,,,,,,,,18.0,,,,,,,,23.0,,,,27.0,,,,,,,,18.0,,30.0,,19.0,,,,,,10.0,,,,19.0,,,,,,27.0,,,,21.0,,,,,,,,,,25.0,,,,,,1.0,,,,,,1.0,,,2,2,False,False,51621
1729,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,28.0,,,,,,9.0,,29.0,,,,,17.0,,,,,,,,,,,,24.0,,,0.0,,,,,,,,,,,,,,0.0,,,15.0,,,,,,,,,38.0,,45.0,,,,26.0,,,,14.0,,,,31.0,,,,,,,11.0,,,,,21.0,,,,,,,,16.0,,33.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,1.0,,,3,1,False,False,9352
1730,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,9.0,,,29.0,,,,,,17.0,,,,,,,,,,,,24.0,,0.0,,,,,,,,,,,,,,0.0,,,,15.0,,,,,,,,38.0,,45.0,,,,26.0,,,14.0,,,,31.0,,,,,,,,,11.0,,,,21.0,,,,,,,,16.0,,33.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,1.0,,,11,0,False,False,15462
1731,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,28.0,,,,,,9.0,29.0,,,,,,,17.0,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,0.0,,,,15.0,,,,,,,,38.0,45.0,,,,26.0,,,,,14.0,,,,31.0,,,,,,,,11.0,,,21.0,,,,,,,,,16.0,,33.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,1.0,,,4,0,False,False,22079
1732,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,28.0,,,,,,9.0,,29.0,,,,,,17.0,,,,,,,,,,,,24.0,,0.0,,,,,,,,,,,,,0.0,,,,,15.0,,,,,,,,38.0,,45.0,,,,26.0,,,,14.0,,,,31.0,,,,,,,,11.0,,,,21.0,,,,,,,16.0,,33.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,1.0,,,7,1,False,False,14497
1733,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,14.0,,17.0,,,,36.0,,,,21.0,20.0,,,11.0,,,,,,12.0,,11.0,,,,0.0,,,,,,,,15.0,33.0,,,0.0,,,,,14.0,,,,,,,,,,,27.0,,5.0,,,,,,23.0,18.0,,,41.0,,,,9.0,,,,,,,,,,12.0,,,,9.0,,,,,,,,,,,,14.0,,,,,,0.0,,,17.0,,,28.0,,7.0,,,,,1.0,,,,,,,,,,,1.0,,,0,2,False,False,6155
